Id	Height	OverlayHeight	pixHeight	SizeX	SizeY	spawnCol	MeleeRng	BaseW	HitClass	HDv	TRv	LGv	Rav	Lav	RHv	LHv	SHv	S1v	S2v	S3v	S4v	S5v	S6v	S7v	S8v	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	mDT	mNU	mWL	mGH	mA1	mA2	mBL	mSC	mS1	mS2	mS3	mS4	mDD	mKB	mSQ	mRN	dDT	dNU	dWL	dGH	dA1	dA2	dBL	dSC	dS1	dS2	dS3	dS4	dDD	dKB	dSQ	dRN	A1mv	A2mv	SCmv	S1mv	S2mv	S3mv	S4mv	noGfxHitTest	htTop	htLeft	htWidth	htHeight	restore	automapCel	noMap	noOvly	isSel	alSel	noSel	shiftSel	corpseSel	isAtt	revive	critter	small	large	soft	inert	objCol	deadCol	unflatDead	Shadow	noUniqueShift	compositeDeath	localBlood	Bleed	Light	light-r	light-g	light-b	Utrans	Utrans(N)	Utrans(H)	Heart	BodyPart	InfernoLen	InfernoAnim	InfernoRollback	ResurrectMode	ResurrectSkill	EOL
bighead10	3	3	96	3	3		0	hth	3		lit							lit									1							1								2	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1			1	1					1			2	1		255	255	255				xxx	xxx	1			NU		0
goatman6	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
goatman7	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
goatman8	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
goatman9	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
goatman10	3	2	96	2	2		0	2hs	3		lit				"btx,hal,lax,mau,scy,whm"												1				1										1	3	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
foulcrow5	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255				xxx	xxx	1			NU		0
foulcrow6	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255				xxx	xxx	1			NU		0
foulcrow7	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255				xxx	xxx	1			NU		0
foulcrow8	2	2	88	2	2		0	hth	12		lit																1															1	1	1	1	1	1								1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			2	1		255	255	255				xxx	xxx	1			NU		0
clawviper6	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
clawviper7	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
clawviper8	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
clawviper9	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
clawviper10	3	2	80	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1			1	1		255	255	255				xxx	xxx	1			NU		0
sandraider6	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
sandraider7	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
sandraider8	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
sandraider9	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
sandraider10	3	3	96	3	3		0	hth	3		lit																1															1	1	1	1	1	1	1							1	1	1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1				1	1	1				1					1				1		255	255	255				xxx	xxx	1			NU		0
ubermephisto	3	4	112	3	3		3	hth	3		lit		lit	lit				lit	lit	lit		lit	lit				1		1	1				1	1	1		1	1			8	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			2	9	255	255	255	2	3	4	xxx	xxx	1			NU		0
uberandariel	3	4	96	3	3		0	hth	3		lit							lit	lit								1							1	1							1	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1					1	1			2	8	255	255	255	2	3	4	xxx	xxx	1			NU		0
uberizual	3	2	96	2	2		1	hth	3		lit																1							1								2	1	1	1	1	1			1					1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8		1											1				1					1					1					1	1				9	255	0	0				xxx	xxx	1			NU		0
uberduriel	3	4	112	3	3		2	hth	3		lit	lit	lit	lit				lit									1	1	1	1				1								5	1	1	1	1	1	1							1		1		8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8													1				1					1				1	1			1		1	1	1	2	2	9	255	255	255	2	3	4	xxx	xxx	1			NU		0
uberbaal	3	4	112	3	3		3	hth	12	lit	lit	lit	lit	lit				lit	lit	lit	lit	lit	lit	lit	lit	1	1	1	1	1				1	1	1	1	1	1	1	1	11	1	1	1		1	1		1	1	1	1		1				1	8	8	8	8	8	8	8	8	8	8	8	1	8	8	8													1				1					1				1	1					1	1	1		2		255	255	255	2	3	4	xxx	xxx	1	10	11	NU		0
