Id	hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
minion1	453	minion1	minion2	0	Minionexp	minion1		minion	Minion		xx	1													2	4		7	10	2	31	58	79	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	50	50																			1	1												1	1						1																											100	85	75	-50	-40	-33									25		50	25	25		66	15	130	15	2				50	50	50	5	190	238	101	167	76	96	151	91	111	162				100	125	100	80	75	100	100	70	115	110				100	125	100	80	75	100	100	70	115	110																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
minion2	454	minion1	minion3	2	Slayerexp	minion2		minion	Minion		xx	1													2	4		7	10	2	33	59	81	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	45	45																			1	1												1	1						1																											100	85	75	-50	-40	-33													25		105	15	33	15	2				50	50	50	5	190	237	101	176	77	96	151	91	115	163				100	125	100	80	75	100	100	70	115	110				100	125	100	80	75	100	100	70	115	110																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
minion3	455	minion1	minion4	1	IceBoar	minion3		minion	Minion		xx	1													2	4		7	10	2	35	60	80	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	40	40																			1	1												1	1						1																											100	85	75	-50	-40	-33													25		33	15	140	15	2				50	50	50	5	189	237	101	186	78	96	151	91	114	162				100	125	100	80	75	100	100	70	115	110				100	125	100	80	75	100	100	70	115	110																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minion4	456	minion1	minion5	3	FireBoar	minion4		minion	Minion		xx	1													2	4		7	10	2	36	60	81	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	35	35																			1	1												1	1						1																											100	85	75	-50	-40	-33													25		110	15	33	15	2				50	50	50	5	190	237	101	191	74	96	151	87	114	164				100	125	100	80	75	100	100	70	115	110				100	125	100	80	75	100	100	70	115	110																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minion5	457	minion1	minion6	4	HellSpawn	minion5		minion	Minion		xx	1													2	4		7	10	2	37	62	81	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	60	60																			1	1							1					1	1						1																											100	85	75	-50	-40	-33													33		115	15	33	15	2				50	50	50	5	190	237	101	197	74	96	151	92	114	163				100	125	100	80	75	100	100	70	115	110				100	125	100	80	75	100	100	70	115	110																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minion6	458	minion1	minion7	5	IceSpawn	minion6		minion	Minion		xx	1													2	4		7	10	2	40	64	81	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	45	45																			1	1												1	1						1																											100	85	75	-50	-40	-33													33		33	15	150	15	2				50	50	50	5	190	237	101	214	77	97	151	93	117	163				100	125	100	80	75	100	100	70	115	110				100	125	100	80	75	100	100	70	115	110																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minion7	459	minion1	minion8	6	GreaterHellSpawn	minion7		minion	Minion		xx	1													3	5		7	10	2	41	65	82	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	50	50																			1	1							1					1	1						1																											100	85	75	-50	-40	-33													33		120	15	33	15	2				50	50	50	5	190	236	101	220	74	97	151	89	112	163				100	125	100	80	75	100	100	70	115	110				100	125	100	80	75	100	100	70	115	110																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
minion8	460	minion1	minion9	7	GreaterIceSpawn	minion8		minion	Minion		xx	1													3	5		7	10	2	42	66	82	minion	minion	10	15	14	13				70	75	80	15	13	10	50	55	60	15	15	15	50	55	55																			1	1												1	1						1																											100	85	75	-50	-40	-33													33		33	15	160	15	2				50	50	50	5	190	237	101	226	77	97	151	93	116	163				100	125	100	80	75	100	100	70	115	110				100	125	100	80	75	100	100	70	115	110																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
suicideminion1	461	suicideminion1	suicideminion2	0	FanaticMinion	suicideminion1		minion	SuicideMinion		xy	1													1	1		10	10	2	31	58	79	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1												1							1																											100	85	75	-50	-40	-33			25						25				25		66	15	130	15	2				50	50	50	5	38	57	84	178	100	150								20	40	85	70	100	150								20	40	85	70	100	150																																																																				0
suicideminion2	462	suicideminion1	suicideminion3	1	BerserkSlayer	suicideminion2		minion	SuicideMinion		xy	1													1	1		10	10	2	33	59	79	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1												1							1																											100	85	75	-50	-40	-33			30						30				25		105	15	33	15	2				50	50	50	5	39	58	84	188	100	150								20	40	85	70	100	150								20	40	85	70	100	150																																																																				0
suicideminion3	463	suicideminion1	suicideminion4	2	ConsumedIceBoar	suicideminion3		minion	SuicideMinion		xy	1													1	1		10	10	2	35	60	80	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1												1							1																											100	85	75	-50	-40	-33			35						35				25		33	15	140	15	2				50	50	50	5	38	57	84	198	100	150								20	40	85	70	100	150								20	40	85	70	100	150																																																																				0
suicideminion4	464	suicideminion1	suicideminion5	3	ConsumedFireBoar	suicideminion4		minion	SuicideMinion		xy	1													1	1		10	10	2	36	61	80	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1												1							1																											100	85	75	-50	-40	-33			40						40				25		110	15	33	15	2				50	50	50	5	38	57	84	204	100	150								20	40	85	70	100	150								20	40	85	70	100	150																																																																				0
suicideminion5	465	suicideminion1	suicideminion6	4	FrenziedHellSpawn	suicideminion5		minion	SuicideMinion		xy	1													1	1		10	10	2	37	62	81	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1							1					1							1																											100	85	75	-50	-40	-33		20	70					20	100				33	20	115	15	33	15	2				50	50	50	5	39	57	84	210	100	150								20	40	85	70	100	150								20	40	85	70	100	150																																																																				0
suicideminion6	466	suicideminion1	suicideminion7	5	FrenziedIceSpawn	suicideminion6		minion	SuicideMinion		xy	1													1	1		10	10	2	40	64	81	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1												1							1																											100	85	75	-50	-40	-33			35						35				33		33	15	150	15	2				50	50	50	5	38	58	84	228	100	150								20	40	85	70	100	150								20	40	85	70	100	150																																																																				0
suicideminion7	467	suicideminion1	suicideminion8	6	InsaneHellSpawn	suicideminion7		minion	SuicideMinion		xy	1													1	1		10	10	2	41	65	82	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1							1					1							1																											100	85	75	-50	-40	-33			40						40				33		120	15	33	15	2				50	50	50	5	39	58	84	234	100	150								20	40	85	70	100	150								20	40	85	70	100	150																																																																				0
suicideminion8	468	suicideminion1		7	InsaneIceSpawn	suicideminion8		minion	SuicideMinion		xy	1													1	1		10	10	1	42	66	82	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1												1							1																											100	85	75	-50	-40	-33		20	70					20	100				33	20	33	15	160	15	2				50	50	50	5	39	57	84	241	100	150								20	40	85	70	100	150								20	40	85	70	100	150																																																																				0
succubus1	469	succubus1	succubus2	0	Succubusexp	succubus1		succubus	Succubus		0B	1	1												2	3		10	10	1	32	61	82	succubus	succubus	10	15	14	13				90	91	93	50	25	10	50	50	50	15	20	20	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1									Defense Curse	S2	1	Blood Mana	S2	1	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		120	50	50	25	2				42	42	42	5	96	152	107	121	46	86	125							60	90	115	90	50	90	155							60	90	115	90	50	90	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubus2	470	succubus1	succubus3	1	VileTemptress	succubus2		succubus	Succubus		0B	1	1												2	4		11	11	1	34	61	82	succubus	succubus	10	15	14	13				90	91	94	50	25	10	50	50	50	20	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1									Defense Curse	S2	1	Blood Mana	S2	1	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		66	50	50	110	2				44	44	44	5	95	152	107	127	46	82	125							60	90	115	90	50	90	155							60	90	115	90	50	90	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubus3	471	succubus1	succubus4	2	StygianHarlot	succubus3		succubus	Succubus		0B	1	1												3	4		12	12	1	35	62	83	succubus	succubus	10	15	14	13				90	92	94	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1									Defense Curse	S2	2	Blood Mana	S2	2	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		66	100	50	25	2				46	46	46	5	95	152	107	131	46	87	126							60	90	115	90	50	90	155							60	90	115	90	50	90	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
succubus4	472	succubus1	succubus5	3	Hell Temptress	succubus4		succubus	Succubus		0B	1	1												3	5		13	13	1	40	63	84	succubus	succubus	10	15	14	13				90	92	95	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1									Defense Curse	S2	2	Blood Mana	S2	2	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													100		66	50	50	25	2				50	50	50	5	96	152	107	150	45	85	125							60	90	115	90	50	90	155							60	90	115	90	50	90	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
succubus5	473	succubus1	succubus6	4	Blood Temptress	succubus5		succubus	Succubus		0B	1	1												4	5		14	14	1	42	64	85	succubus	succubus	10	15	14	13				90	93	95	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1									Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													25		66	50	50	120	2				50	50	50	5	95	152	107	159	47	85	125							60	90	115	90	50	90	155							60	90	115	90	50	90	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
succubuswitch1	474	succubuswitch1	succubuswitch2	0	Dominus	succubuswitch1		succubus	SuccubusWitch		0C	1	1												2	3		7	7	1	32	60	81	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	0	0	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1			Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	1	Blood Mana	S2	1	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		66	66	140	25	2				46	46	46	5	96	152	107	122	46	86	137							60	90	115	145	50	90	120							60	90	115	145	50	90	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubuswitch2	475	succubuswitch1	succubuswitch3	1	VileWitch	succubuswitch2		succubus	SuccubusWitch		0C	1	1												2	4		8	8	1	34	61	82	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	25	35	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1			Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	1	Blood Mana	S2	1	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		110	66	50	25	2				49	49	49	5	95	152	107	130	46	82	138							60	90	115	145	50	90	120							60	90	115	145	50	90	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubuswitch3	476	succubuswitch1	succubuswitch4	2	StygianFury	succubuswitch3		succubus	SuccubusWitch		0C	1	1												3	4		9	9	1	35	62	83	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	40	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1			Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	2	Blood Mana	S2	2	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													100		25	66	50	25	2				50	50	50	5	95	152	107	133	46	87	139							60	90	115	145	50	90	120							60	90	115	145	50	90	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
succubuswitch4	477	succubuswitch1	succubuswitch5	3	Blood Witch	succubuswitch4		succubus	SuccubusWitch		0C	1	1												3	5		10	10	1	40	63	84	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1			Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	2	Blood Mana	S2	2	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		120	66	50	25	2				50	50	50	5	96	152	107	153	45	85	138							60	90	115	145	50	90	120							60	90	115	145	50	90	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
succubuswitch5	478	succubuswitch1	succubuswitch6	4	Hell Witch	succubuswitch5		succubus	SuccubusWitch		0C	1	1												4	5		12	12	1	42	64	85	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1			Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	1										100	85	75	-50	-40	-33					80						100		25		25	66	160	25	2				50	50	50	5	95	152	107	161	47	85	138							60	90	115	145	50	90	120							60	90	115	145	50	90	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
overseer1	479	overseer1	overseer2	0	OverSeer	overseer1		overseer	Overseer		os	1							minion1		1		2	4	1	2		4	4	1	33	58	80	overseer	overseer	10	15	14	13				250	250	250	50	50	50	50	50	50	17	17	17	7	7	7	100	100	100	50	30	30													1								1					1	1									Cry Help	S1	1	Healing Vortex	S2	1	Overseer Whip	A2	1	Smite	seq_genericspawner	1													100	100	100	-50	-40	-33													40		33	20	120		3				43	43	43	5	380	380	84	121	62	120	126	101	205	93				150	190	90	125	60	110	135	90	160	105				150	190	90	125	60	110	135	90	160	334																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
overseer2	480	overseer1	overseer3	1	Lasher	overseer2		overseer	Overseer		os	1							minion2		1		2	4	1	2		4	4	1	34	59	81	overseer	overseer	10	15	14	13				250	250	250	55	55	55	50	50	50	17	17	17	7	7	7	100	100	100	50	40	40													1								1					1	1									Cry Help	S1	1	Healing Vortex	S2	1	Overseer Whip	A2	1	Smite	seq_genericspawner	1													100	100	100	-50	-40	-33													40		33	20	130		3				44	44	44	5	379	379	84	124	60	119	125	101	201	93				150	190	90	125	60	110	135	90	160	105				150	190	90	125	60	110	135	90	160	334																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
