Missile	Id	pCltDoFunc	pCltHitFunc	pSrvDoFunc	pSrvHitFunc	pSrvDmgFunc	SrvCalc1	*srv calc 1 desc	Param1	*param1 desc	Param2	*param2 desc	Param3	*param3 desc	Param4	*param4 desc	Param5	*param5 desc	CltCalc1	*client calc 1 desc	CltParam1	*client param1 desc	CltParam2	*client param2 desc	CltParam3	*client param3 desc	CltParam4	*client param4 desc	CltParam5	*client param5 desc	SHitCalc1	*server hit calc 1 desc	sHitPar1	*server hit param1 desc	sHitPar2	*server hit param2 desc	sHitPar3	*server hit param3 desc	CHitCalc1	*client hit calc1 desc	cHitPar1	*client hit param1 desc	cHitPar2	*client hit param2 desc	cHitPar3	*client hit param3 desc	DmgCalc1	*damage calc 1	dParam1	*damage param1 desc	dParam2	*damage param2 desc	Vel	MaxVel	VelLev	Accel	Range	LevRange	Light	Flicker	Red	Green	Blue	InitSteps	Activate	LoopAnim	CelFile	animrate	AnimLen	AnimSpeed	RandStart	SubLoop	SubStart	SubStop	CollideType	CollideKill	CollideFriend	LastCollide	Collision	ClientCol	ClientSend	NextHit	NextDelay	xoffset	yoffset	zoffset	Size	SrcTown	CltSrcTown	CanDestroy	ToHit	AlwaysExplode	Explosion	Town	NoUniqueMod	NoMultiShot	Holy	CanSlow	ReturnFire	GetHit	SoftHit	KnockBack	Trans	Qty	Pierce	SpecialSetup	MissileSkill	Skill	ResultFlags	HitFlags	HitShift	ApplyMastery	SrcDamage	Half2HSrc	SrcMissDmg	MinDamage	MinLevDam1	MinLevDam2	MinLevDam3	MinLevDam4	MinLevDam5	MaxDamage	MaxLevDam1	MaxLevDam2	MaxLevDam3	MaxLevDam4	MaxLevDam5	DmgSymPerCalc	EType	EMin	MinELev1	MinELev2	MinELev3	MinELev4	MinELev5	Emax	MaxELev1	MaxELev2	MaxELev3	MaxELev4	MaxELev5	EDmgSymPerCalc	ELen	ELevLen1	ELevLen2	ELevLen3	HitClass	NumDirections	LocalBlood	DamageRate	TravelSound	HitSound	ProgSound	ProgOverlay	ExplosionMissile	SubMissile1	SubMissile2	SubMissile3	HitSubMissile1	HitSubMissile2	HitSubMissile3	HitSubMissile4	CltSubMissile1	CltSubMissile2	CltSubMissile3	CltHitSubMissile1	CltHitSubMissile2	CltHitSubMissile3	CltHitSubMissile4	EOL
tornado	478	1		27					0	damage freq (0 = look at skill)	0	radius (0 = look at skill)																																									8	8			75				255	255	255	0	0	1	expansion\tornado	1024	40	16		1	12	36	3			1		1		1	25				3											1	1	1		1	1					Tornado	5	2																																					32	1			druid_tornado	sorceress_blizzard_impact_1																		0
volcano	479	50		28					0	damage freq (0 = look at skill)	0	radius (0 = look at skill)	2	start frame	128	end frame	30	lob			0	damage freq (0 = look at skill)	0	radius (0 = look at skill)	2	start frame	128	end frame	30	lob																											150				0	0	0	0	0	1	Expansion\volcano_base	1024	30	16		1	17	18	3				1		1	1	10				3	1	25									1		1		1						Volcano	4																																							1			druid_volcano					volcano debris 2							volcano debris 2							0
volcano overlay fire	480	1		1																																																					150		10		255	64	64	0	0	1	Expansion\volcano_Fire	1024	30	16		1	6	14	3												3		25									1					1																																													1			sorceress_inferno																			0
volcano debris 2	481	1	55	1	51																																																14	14			16				0	0	0	0	0	1	expansion\volcano_rock	1024	15	16										1												1	1			1			1	1			1																																													1											volcano small fire							volcano explosion	volcano small fire			0
volcano explosion	482	1		1																																																					18				0	0	0	0	0	0	Expansion\rock_lava_explosion	1024	18	16																							1			1							1																																													1																						0
volcano small fire	483	1		1																																																					18				0	0	0	0	0	0	Expansion\rock_lava_pool	1024	18	16					3			1				1	5				2											1	1	1								Volcano	4		8																																				32	1			andariel_fire_loop																			0
dragonbreath missile	484	1		1																																																	12	12			15				255	255	255	1	0	1	Expansion\firenova	1024	11	16		1	6	7	3			1		1		1	4				1											1	1				1					Dragon Flight			8																																				32	16			sorceress_fireball_1																			0
lureprojectile	485	1		1																																																	12	12			50				255	255	255	1	0	0	expansion\FireSpikes	1024	8	16		1		7	6			1									1					1						1													8																																					32																						0
lurecenter	486	1		1																																																					25		3		81	81	255	0	0	0	Expansion\LureCloud	1024	26	16								1									1											1					1								8																																				48	4																						0
lurecloud	487	1		1																																																					25				0	0	0	0	0	0	Expansion\LureCloud	1024	26	16								1									1											1					1								8																																				48	4																						0
impmiss1	488	1		1																																																	10	10			80		5		255	64	64	1	0	1	Expansion\impmissile01	1024	10	16					3	1		1		1							1											1	1	1			1						4		8																		fire	10	12	12	12	12	12	15	12	12	12	12	12							16			succubus_msissile_1	succubus_msissile_impact			shamanexp															0
impmiss2	489	1		1																																																	12	12			80		5		255	64	64	1	0	1	Expansion\impmissile01	1024	10	16					3	1		1		1							1											1	1	1			1						4		8																		fire	12	12	12	12	12	12	17	12	12	12	12	12							16			succubus_msissile_1	succubus_msissile_impact			shamanexp															0
impmiss3	490	1		1																																																	14	14			80		5		255	64	64	1	0	1	Expansion\impmissile01	1024	10	16					3	1		1		1							1											1	1	1			1						4		8																		fire	14	12	12	12	12	12	22	12	12	12	12	12							16			succubus_msissile_1	succubus_msissile_impact			shamanexp															0
impmiss4	491	1		1																																																	16	16			80		5		255	64	64	1	0	1	Expansion\impmissile01	1024	10	16					3	1		1		1							1											1	1	1			1						4		8																		fire	20	12	12	12	12	12	25	12	12	12	12	12							16			succubus_msissile_1	succubus_msissile_impact			shamanexp															0
impmiss5	492	1		1																																																	20	20			80		5		255	64	64	1	0	1	Expansion\impmissile01	1024	10	16					3	1		1		1							1											1	1	1			1						4		8																		fire	23	12	12	12	12	12	33	12	12	12	12	12							16			succubus_msissile_1	succubus_msissile_impact			shamanexp															0
frozenhorror arcticblast1	493	1		1					8	"Mana Use, 16ths."	7	Minimum range																																									12	12			30				255	255	255	3	0	0	expansion\ArcticBlastIce	1024	16	16					3					1							1								1			1	1				1								7																		cold	3	3	3	3	3	3	4	4	4	4	4	4		100	10	10	10	32	16			druid_arcticblast																			0
frozenhorror arcticblast2	494	1		1					8	"Mana Use, 16ths."	7	Minimum range																																									12	12			30				255	255	255	3	0	0	expansion\ArcticBlastIce_2	1024	16	16					3					1							1								1			1	1				1																																													16			druid_arcticblast																			0
sentrychargedbolt	495	1	10	1																																																	12	12			98		3	4	255	255	255	1	0	1	ChargedBolt	1024	10	16		1	2	8	3	1		1		1							1											1	1	1			1					Charged Bolt Sentry	4																																						64	16			sorceress_chargedbolt_1																			0
sentryspikeinair	496	1	44	1	36																																																12	12			50				255	255	255	1	0	0	expansion\FireSpikes	1024	8	16		1		7	6			1									1					1	1			1															8																																					16											sentryspikeonground							sentryspikeonground				0
sentryspikeonground	497	1		1																																																					180	60			255	255	255	0	0	1	expansion\FireSpikesGround	1024	8	16					3	1	1	1	1	1	1						1					1						1										Wake of Fire Sentry			8																																					16							bomb explosion															0
