Name	Def	LevelId	Populate	Logicals	Outdoors	Animate	KillEdge	FillBlanks	SizeX	SizeY	AutoMap	Scan	Pops	PopPad	Files	File1	File2	File3	File4	File5	File6	Dt1Mask	Beta
Act 5 - Temple Final Room	864	124	1	0	1	0	1	1	0	0	0	1	0	0	4	Expansion/wildtemple/NihlE.ds1	Expansion/wildtemple/NihlN.ds1	Expansion/wildtemple/NihlS.ds1	Expansion/wildtemple/NihlW.ds1	0	0	1	0
Act 5 - Siege To Town	865	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/striptownsiege.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 1	866	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip01.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 2	867	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip02.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 3	868	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip03.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 4	869	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip04.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 5	870	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip05.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 6	871	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip06.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 7	872	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip07.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 8	873	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip08.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 9	874	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip09.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 10	875	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip10.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 11	876	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip11.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 12	877	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip12.ds1	0	0	0	0	0	2047	0
Act 5 - Siege Strip 13	878	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/strip13.ds1	0	0	0	0	0	2047	0
Act 5 - Siege To Barricade	879	0	1	0	1	0	1	1	16	48	0	0	0	0	1	Expansion/Siege/stripseigebar.ds1	0	0	0	0	0	2047	0
Act 5 - Barricade To Siege	880	0	1	0	1	0	1	1	16	32	0	1	0	0	1	Expansion/Siege/siege2barricade.ds1	0	0	0	0	0	1679925	0
Act 5 - Barricade Cliff Border 1	881	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr01c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 2	882	0	1	0	1	0	1	1	16	16	0	0	0	0	3	Expansion/Siege/Brdr02c.ds1	Expansion/Siege/Brdr02c1.ds1	Expansion/Siege/Brdr02c2.ds1	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 3	883	0	1	0	1	0	1	1	16	16	0	0	0	0	3	Expansion/Siege/Brdr03c.ds1	Expansion/Siege/Brdr03c1.ds1	Expansion/Siege/Brdr03c2.ds1	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 4	884	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr04c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 5	885	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr05c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 6	886	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr06c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 7	887	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr07c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 8	888	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr08c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 9	889	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr09c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 10	890	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr10c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 11	891	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr11c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 12	892	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr12c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 1	893	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/Brdr01r.ds1	Expansion/Siege/Brdr01r1.ds1	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 2	894	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr02r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 3	895	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr03r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 4	896	0	1	0	1	0	1	1	16	16	0	0	0	0	3	Expansion/Siege/Brdr04r.ds1	Expansion/Siege/Brdr04r1.ds1	Expansion/Siege/Brdr04r2.ds1	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 5	897	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr05r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 6	898	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr06r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 7	899	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr07r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 8	900	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/Brdr08r.ds1	Expansion/Siege/Brdr08r1.ds1	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 9	901	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr09r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 10	902	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr10r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 11	903	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr11r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 12	904	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr12r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine-Cliff Border 5	905	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr05t.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Ravine Border 7	906	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr07t.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Entrance 16x32	907	0	1	0	1	0	1	1	16	32	0	0	0	0	1	Expansion/Siege/Brdr16x32btm.ds1	0	0	0	0	0	1943603	0
Act 5 - Barricade Entrance 32x16	908	0	1	0	1	0	1	1	32	16	0	0	0	0	1	Expansion/Siege/Brdr32x16btm.ds1	0	0	0	0	0	1948727	0
Act 5 - Barricade Exit 32x16	909	0	1	0	1	0	1	1	32	16	0	0	0	0	1	Expansion/Siege/Brdr32x16top.ds1	0	0	0	0	0	1965111	0
Act 5 - Barricade Exit 16x32	910	0	1	0	1	0	1	1	16	32	0	0	0	0	1	Expansion/Siege/Brdr16x32top.ds1	0	0	0	0	0	1965111	0
Act 5 - Barricade From Cave 32x16	911	0	1	0	1	0	1	1	32	16	0	1	0	0	1	Expansion/IceCave/NorthExit_Dirt.ds1	0	0	0	0	0	102607927	0
Act 5 - Barricade From Cave 16x32	912	0	1	0	1	0	1	1	16	32	0	1	0	0	1	Expansion/IceCave/WestExit_Dirt.ds1	0	0	0	0	0	102607927	0
Act 5 - Barricade To Cave 32x16	913	0	1	0	1	0	1	1	32	16	0	1	0	0	1	Expansion/IceCave/NorthEntrance_Dirt.ds1	0	0	0	0	0	102607927	0
Act 5 - Barricade To Cave 16x32	914	0	1	0	1	0	1	1	16	32	0	1	0	0	1	Expansion/IceCave/WestEntrance_Dirt.ds1	0	0	0	0	0	102607927	0
Act 5 - Barricade 1	915	0	1	0	1	0	1	1	16	16	0	0	0	0	3	Expansion/Siege/newbarrAA1.ds1	Expansion/Siege/newbarrAA2.ds1	0	0	0	0	2079795	0
Act 5 - Barricade 2	916	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/newbarrBB1.ds1	Expansion/Siege/newbarrBB2.ds1	Expansion/Siege/newbarrBB3.ds1	0	0	0	2079795	0
Act 5 - Barricade 3	917	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/newbarrCC1.ds1	Expansion/Siege/newbarrCC2.ds1	0	0	0	0	2079795	0
Act 5 - Barricade 4	918	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/newbarrDD1.ds1	Expansion/Siege/newbarrDD2.ds1	0	0	0	0	2079795	0
Act 5 - Barricade 5	919	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/newbarrAB1.ds1	Expansion/Siege/newbarrAB2.ds1	0	0	0	0	2079795	0
Act 5 - Barricade 6	920	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/newbarrBA1.ds1	Expansion/Siege/newbarrBA2.ds1	0	0	0	0	2079795	0
Act 5 - Barricade 7	921	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/newbarrCD1.ds1	Expansion/Siege/newbarrCD2.ds1	0	0	0	0	2079795	0
Act 5 - Barricade 8	922	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/newbarrDC1.ds1	Expansion/Siege/newbarrDC2.ds1	0	0	0	0	2079795	0
Act 5 - Barricade 9	923	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/newbarrBR1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 10	924	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/newbarrAR1.ds1	Expansion/Siege/newbarrAR2.ds1	0	0	0	0	2079799	0
Act 5 - Barricade 11	925	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/newbarrFB1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 12	926	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/newbarrFA1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 13	927	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/newbarrCR1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 14	928	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/newbarrDR1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 15	929	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/newbarrFC1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 16	930	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/newbarrFD1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade Prison 1	931	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/SharpToothAA.ds1	0	0	0	0	0	538950707	0
Act 5 - Barricade Prison 2	932	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/SharpToothBB.ds1	0	0	0	0	0	538950707	0
Act 5 - Barricade Prison 3	933	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/SharpToothCC.ds1	0	0	0	0	0	538950707	0
Act 5 - Barricade Prison 4	934	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/SharpToothDD.ds1	0	0	0	0	0	538950707	0
Act 5 - Barricade Prison 5	935	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/SharpToothAB.ds1	0	0	0	0	0	538950707	0
Act 5 - Barricade Prison 6	936	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/SharpToothBA.ds1	0	0	0	0	0	538950707	0
Act 5 - Barricade Prison 7	937	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/SharpToothCD.ds1	0	0	0	0	0	538950707	0
Act 5 - Barricade Prison 8	938	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/SharpToothDC.ds1	0	0	0	0	0	538950707	0
Act 5 - Barricade Building	939	0	1	0	1	0	1	1	8	8	0	0	1	-4	4	Expansion/Siege/farm1.ds1	Expansion/Siege/farm2.ds1	Expansion/Siege/farm1a.ds1	Expansion/Siege/farm2a.ds1	0	0	2080119	0
Act 5 - Barricade Filler 	940	0	1	0	1	0	1	1	8	8	0	0	0	0	4	Expansion/Siege/farm3.ds1	Expansion/Siege/farm4.ds1	Expansion/Siege/farm5.ds1	Expansion/Siege/farm6.ds1	0	0	2080119	0
Act 5 - Barricade Filler Treasure	941	0	1	0	1	0	1	1	8	8	0	0	0	0	4	Expansion/Siege/farm3a.ds1	Expansion/Siege/farm4a.ds1	Expansion/Siege/farm5a.ds1	Expansion/Siege/farm6a.ds1	0	0	2080119	0
Act 5 - Barricade Ruins N	942	0	1	0	1	0	1	1	8	8	0	0	0	0	5	Expansion/Ruins/NorthHouse1.ds1	Expansion/Ruins/NorthHouse2.ds1	Expansion/Ruins/NorthHouse3.ds1	Expansion/Ruins/NorthHouse4.ds1	Expansion/Ruins/NorthHouse5.ds1	0	404596787	0
Act 5 - Barricade Ruins N	943	0	1	0	1	0	1	1	8	8	0	0	0	0	5	Expansion/Ruins/NorthHouse6.ds1	Expansion/Ruins/NorthHouse7.ds1	Expansion/Ruins/NorthHouse8.ds1	Expansion/Ruins/NorthHouse9.ds1	Expansion/Ruins/NorthHouse10.ds1	0	404596787	0
Act 5 - Barricade Ruins N Treasure	944	0	1	0	1	0	1	1	8	8	0	0	0	0	4	Expansion/Ruins/NorthHouse2a.ds1	Expansion/Ruins/NorthHouse3a.ds1	Expansion/Ruins/NorthHouse5a.ds1	Expansion/Ruins/NorthHouse7a.ds1	0	0	404596787	0
Act 5 - Barricade Ruins W	945	0	1	0	1	0	1	1	8	8	0	0	0	0	4	Expansion/Ruins/WestHouse1.ds1	Expansion/Ruins/WestHouse2.ds1	Expansion/Ruins/WestHouse3.ds1	Expansion/Ruins/WestHouse4.ds1	0	0	404596787	0
Act 5 - Barricade Ruins W	946	0	1	0	1	0	1	1	8	8	0	0	0	0	4	Expansion/Ruins/WestHouse5.ds1	Expansion/Ruins/WestHouse6.ds1	Expansion/Ruins/WestHouse7.ds1	Expansion/Ruins/WestHouse8.ds1	0	0	404596787	0
Act 5 - Barricade Ruins W Treasure	947	0	1	0	1	0	1	1	8	8	0	0	0	0	4	Expansion/Ruins/WestHouse1a.ds1	Expansion/Ruins/WestHouse3a.ds1	Expansion/Ruins/WestHouse4a.ds1	Expansion/Ruins/WestHouse5a.ds1	0	0	404596787	0
Act 5 - Barricade Snow Lake  1	948	0	1	0	1	0	1	1	8	8	0	0	0	0	4	Expansion/Siege/lake1.ds1	Expansion/Siege/lake2.ds1	Expansion/Siege/lake3.ds1	Expansion/Siege/lake4.ds1	0	0	787474	0
Act 5 - Barricade Snow Lake  2	949	0	1	0	1	0	1	1	8	8	0	0	0	0	4	Expansion/Siege/lake5.ds1	Expansion/Siege/lake6.ds1	Expansion/Siege/lake7.ds1	Expansion/Siege/lake8.ds1	0	0	787474	0
Act 5 - Barricade Snow Other 	950	0	1	0	1	0	1	1	8	8	0	0	0	0	1	Expansion/Siege/lake1.ds1	0	0	0	0	0	787474	0
Act 5 - Barricade Snow Treasure 	951	0	1	0	1	0	1	1	8	8	0	0	0	0	1	Expansion/Siege/lake1.ds1	0	0	0	0	0	787474	0
Act 5 - Barricade Snow Unique	952	0	1	0	1	0	1	1	16	16	0	0	0	0	0	Expansion/Siege/BlazeRipperABR.ds1	Expansion/Siege/BlazeRipperCDR.ds1	0	0	0	0	1944631	0
Act 5 - Barricade Waypoint Dirt	953	0	1	0	1	0	1	1	8	8	0	1	0	0	2	Expansion/Siege/SiegeWaypoint1.ds1	Expansion/Siege/SiegeWaypoint2.ds1	0	0	0	0	789011	0
Act 5 - Barricade Waypoint Snow	954	0	1	0	1	0	1	1	8	8	0	1	0	0	2	Expansion/Siege/SnowWaypoint1.ds1	Expansion/Siege/SnowWaypoint2.ds1	0	0	0	0	789011	0
Act 5 - Barricade Hell Portal N	955	0	1	0	1	0	1	1	16	16	0	1	0	0	0	Expansion/Siege/hellwrpN.ds1	Expansion/Siege/hellwrpNsnow.ds1	0	0	0	0	1074003987	0
Act 5 - Barricade Hell Portal W	956	0	1	0	1	0	1	1	16	16	0	1	0	0	0	Expansion/Siege/hellwrpW.ds1	Expansion/Siege/hellwrpWsnow.ds1	0	0	0	0	1074003987	0
Act 5 - Barricade Cliff Border 1 Snow	957	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow01c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 2 Snow	958	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow02c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 3 Snow	959	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow03c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 4 Snow	960	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow04c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 5 Snow	961	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow05c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 6 Snow	962	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow06c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 7 Snow	963	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow07c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 8 Snow	964	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow08c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 9 Snow	965	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow09c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 10 Snow	966	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow10c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 11 Snow	967	0	1	0	1	0	1	1	16	16	0	0	0	0	0	0	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Border 12 Snow	968	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow12c.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 1 Snow	969	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow01r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 2 Snow	970	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow02r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 3 Snow	971	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow03r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 4 Snow	972	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow04r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 5 Snow	973	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow05r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 6 Snow	974	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow06r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 7 Snow	975	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow07r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 8 Snow	976	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow08r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 9 Snow	977	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow09r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 10 Snow	978	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow10r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 11 Snow	979	0	1	0	1	0	1	1	16	16	0	0	0	0	0	0	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine Border 12 Snow	980	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow12r.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Ravine-Cliff Border 5 Snow	981	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow05t.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade Cliff Ravine Border 7 Snow	982	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/Brdr_snow07t.ds1	0	0	0	0	0	1944631	0
Act 5 - Barricade From Cave 32x16 Snow	983	0	1	0	1	0	1	1	32	16	0	1	0	0	1	Expansion/IceCave/NorthExit_Snow.ds1	0	0	0	0	0	102607927	0
Act 5 - Barricade From Cave 16x32 Snow	984	0	1	0	1	0	1	1	16	32	0	1	0	0	1	Expansion/IceCave/WestExit_Snow.ds1	0	0	0	0	0	102607927	0
Act 5 - Barricade To Cave 32x16 Snow	985	0	1	0	1	0	1	1	32	16	0	1	0	0	1	Expansion/IceCave/NorthEntrance_Snow.ds1	0	0	0	0	0	102607927	0
Act 5 - Barricade To Cave 16x32 Snow	986	0	1	0	1	0	1	1	16	32	0	1	0	0	1	Expansion/IceCave/WestEntrance_Snow.ds1	0	0	0	0	0	102607927	0
Act 5 - Barricade 1 Snow	987	0	1	0	1	0	1	1	16	16	0	0	0	0	2	Expansion/Siege/snowbarrAA1.ds1	Expansion/Siege/snowbarrAA2.ds1	0	0	0	0	2079795	0
Act 5 - Barricade 2 Snow	988	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrBB1.ds1	0	0	0	0	0	2079795	0
Act 5 - Barricade 3 Snow	989	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrCC1.ds1	0	0	0	0	0	2079795	0
Act 5 - Barricade 4 Snow	990	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrDD1.ds1	0	0	0	0	0	2079795	0
Act 5 - Barricade 5 Snow	991	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrAB1.ds1	0	0	0	0	0	2079795	0
Act 5 - Barricade 6 Snow	992	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrBA1.ds1	0	0	0	0	0	2079795	0
Act 5 - Barricade 7 Snow	993	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrCD1.ds1	0	0	0	0	0	2079795	0
Act 5 - Barricade 8 Snow	994	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrDC1.ds1	0	0	0	0	0	2079795	0
Act 5 - Barricade 9 Snow	995	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrBR1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 10 Snow	996	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrAR1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 11 Snow	997	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrFB1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 12 Snow	998	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrFA1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 13 Snow	999	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrCR1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 14 Snow	1000	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrDR1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 15 Snow	1001	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrFC1.ds1	0	0	0	0	0	2079799	0
Act 5 - Barricade 16 Snow	1002	0	1	0	1	0	1	1	16	16	0	0	0	0	1	Expansion/Siege/snowbarrFD1.ds1	0	0	0	0	0	2079799	0
Act 5 - Ice W	1003	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceW01.ds1	Expansion/icecave/IceW02.ds1	Expansion/icecave/IceW03.ds1	0	0	0	1	0
Act 5 - Ice E	1004	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceE01.ds1	Expansion/icecave/IceE02.ds1	Expansion/icecave/IceE03.ds1	0	0	0	1	0
Act 5 - Ice EW	1005	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceEW01.ds1	Expansion/icecave/IceEW02.ds1	Expansion/icecave/IceEW03.ds1	0	0	0	1	0
Act 5 - Ice S	1006	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceS01.ds1	Expansion/icecave/IceS02.ds1	Expansion/icecave/IceS03.ds1	0	0	0	1	0
Act 5 - Ice SW	1007	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceSW01.ds1	Expansion/icecave/IceSW02.ds1	Expansion/icecave/IceSW03.ds1	0	0	0	1	0
Act 5 - Ice SE	1008	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceSE01.ds1	Expansion/icecave/IceSE02.ds1	Expansion/icecave/IceSE03.ds1	0	0	0	1	0
Act 5 - Ice SEW	1009	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceSEW01.ds1	Expansion/icecave/IceSEW02.ds1	Expansion/icecave/IceSEW03.ds1	0	0	0	1	0
Act 5 - Ice N	1010	0	1	0	0	0	1	1	16	16	0	0	0	0	3	Expansion/icecave/IceN01.ds1	Expansion/icecave/IceN02.ds1	Expansion/icecave/IceN03.ds1	0	0	0	1	0
