Name	description - not loaded	Id	Token	SpawnMax	Selectable0	Selectable1	Selectable2	Selectable3	Selectable4	Selectable5	Selectable6	Selectable7	TrapProb	SizeX	SizeY	nTgtFX	nTgtFY	nTgtBX	nTgtBY	FrameCnt0	FrameCnt1	FrameCnt2	FrameCnt3	FrameCnt4	FrameCnt5	FrameCnt6	FrameCnt7	FrameDelta0	FrameDelta1	FrameDelta2	FrameDelta3	FrameDelta4	FrameDelta5	FrameDelta6	FrameDelta7	CycleAnim0	CycleAnim1	CycleAnim2	CycleAnim3	CycleAnim4	CycleAnim5	CycleAnim6	CycleAnim7	Lit0	Lit1	Lit2	Lit3	Lit4	Lit5	Lit6	Lit7	BlocksLight0	BlocksLight1	BlocksLight2	BlocksLight3	BlocksLight4	BlocksLight5	BlocksLight6	BlocksLight7	HasCollision0	HasCollision1	HasCollision2	HasCollision3	HasCollision4	HasCollision5	HasCollision6	HasCollision7	IsAttackable0	Start0	Start1	Start2	Start3	Start4	Start5	Start6	Start7	EnvEffect	IsDoor	BlocksVis	Orientation	Trans	OrderFlag0	OrderFlag1	OrderFlag2	OrderFlag3	OrderFlag4	OrderFlag5	OrderFlag6	OrderFlag7	PreOperate	Mode0	Mode1	Mode2	Mode3	Mode4	Mode5	Mode6	Mode7	Yoffset	Xoffset	Draw	Red	Green	Blue	HD	TR	LG	RA	LA	RH	LH	SH	S1	S2	S3	S4	S5	S6	S7	S8	TotalPieces	SubClass	Xspace	Yspace	NameOffset	MonsterOK	OperateRange	ShrineFunction	Restore	Parm0	Parm1	Parm2	Parm3	Parm4	Parm5	Parm6	Parm7	Act	Lockable	Gore	Sync	Flicker	Damage	Beta	Overlay	CollisionSubst	Left	Top	Width	Height	OperateFn	PopulateFn	InitFn	ClientFn	RestoreVirgins	BlockMissile	DrawUnder	OpenWarp	AutoMap
Shrine	outershrinehell2	231	ht	0	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	1	13	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	96	0	0	0	0	0	0	8	0	0	1	0	100	0	0	0	3	96	0	0	2	2	1	0	0	0	0	0	310
Shrine	outershrinehell3	232	hq	0	1	0	0	0	0	0	0	0	0	4	4	0	0	0	0	15	15	1	1	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	-235	0	2	0	1	3	96	0	0	0	0	0	0	8	0	0	1	0	100	0	0	0	3	96	0	0	2	2	1	0	0	0	0	0	310
pillar	hobject2	233	hv	1	1	0	0	0	0	0	0	0	15	3	3	0	0	0	0	13	13	1	0	0	0	0	0	150	150	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	8	0	0	1	0	100	0	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
dummy	Big log act 3 se blgc 	234	Qy	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
dummy	Big log act 3 nw blgd	235	Qz	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	10	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Shrine	health wellforhell	236	ho	1	1	0	0	0	0	0	0	0	15	3	3	0	0	0	0	11	15	1	0	0	0	0	0	160	160	160	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	-60	0	2	0	1	1	0	0	0	0	0	0	0	8	0	0	1	0	100	0	0	0	18	0	0	0	2	2	1	0	0	0	0	0	310
Waypoint	act3waypoint town	237	wz	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	15	15	0	0	0	0	0	200	200	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	100	100	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	64	0	0	-70	0	2	0	1	0	0	0	0	0	5	2	0	4	0	0	1	1	100	0	0	0	0	0	0	0	23	3	17	0	0	0	0	0	0
Waypoint	waypointh	238	wv	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	15	15	0	0	0	0	0	200	200	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	19	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	100	100	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	64	0	0	-70	0	2	0	1	0	0	0	0	0	5	2	0	8	0	0	1	1	100	0	0	0	0	0	0	0	23	3	17	0	0	0	0	0	0
body	burning town	239	bz	1	1	0	0	0	0	0	0	0	15	3	3	0	0	0	0	0	9	14	0	0	0	0	0	0	640	160	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
chest	gchest1L general	240	cy	1	1	0	0	0	0	0	0	0	15	1	3	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	1	0	1	0	100	1	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
chest	gchest2R general	241	cx	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	1	0	1	0	100	1	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
chest	gchest3R general	242	cu	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	1	0	1	0	100	1	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
chest	glchest3L general	243	cd	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	4	1	0	0	0	0	0	0	256	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	0	15	1	0	1	0	100	1	0	0	18	0	0	0	4	3	3	0	1	0	0	0	0
ratnest	sewers	244	rn	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	10	1	0	0	0	0	0	0	640	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	254	3	0	0	1	0	100	1	0	0	18	0	0	0	14	3	2	0	1	0	0	0	0
body	burning town	245	by	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	15	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	8	0	0	-60	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	1	0	0	0	0	3	22	0	1	0	0	0	0
ratnest	sewers	246	ra	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	10	1	0	0	0	0	0	0	640	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	1	2	0	1	18	0	0	0	0	0	0	254	3	0	0	1	0	100	1	0	0	18	0	0	0	4	3	2	0	1	0	0	0	0
bed	bed act 1	247	qa	1	1	0	0	0	0	0	0	0	15	4	2	0	0	0	0	1	11	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	1	3	2	0	0	0	0	0	0
bed	bed act 1	248	qb	1	1	0	0	0	0	0	0	0	15	2	4	0	0	0	0	1	11	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	1	3	2	0	0	0	0	0	0
manashrine	mana wellforhell	249	hn	1	1	0	0	0	0	0	0	0	15	3	3	0	0	0	0	11	15	1	0	0	0	0	0	160	160	160	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	-60	0	2	0	1	2	96	0	0	0	0	0	0	8	0	0	1	0	100	0	0	0	2	96	0	0	2	2	1	0	0	0	0	0	310
a trap	exploding cow  for Tristan and ACT 3 only……Very Rare  1 or 2	250	ew	1	1	0	0	0	0	0	0	0	15	3	1	0	0	0	0	1	22	1	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	5	0	0	1	0	100	1	0	0	18	0	0	0	30	9	0	0	1	0	0	0	0
gidbinn altar	gidbinn altar	251	ga	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	12	16	0	0	0	0	0	0	150	150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	0	3	39	0	0	0	0	0	0
gidbinn	gidbinn decoy	252	gd	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	8	19	0	0	0	0	0	0	150	150	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-70	0	2	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	100	0	0	0	0	0	0	0	31	3	25	0	0	0	0	0	315
Dummy	diablo right light	253	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	125	125	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	0	0	0	0	1	0	2	0	8	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dummy	diablo left light	254	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	125	125	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-60	0	2	0	1	18	0	0	0	0	4	2	0	8	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dummy	diablo start point	255	ss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	133	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	8	0	1	1	0	100	0	0	0	0	0	0	0	0	0	55	0	1	0	0	0	0
Dummy	stool for act 1 cabin	256	s9	1	0	0	0	0	0	0	0	0	15	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
Dummy	wood for act 1 cabin	257	wg	1	0	0	0	0	0	0	0	0	15	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
Dummy	more wood for act 1 cabin	258	wh	1	0	0	0	0	0	0	0	0	15	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	128	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	14	3	0	0	0	0	0	0	0
Dummy	skeleton spawn for hell   facing nw	259	QS	1	0	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	26	1	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	125	125	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	-60	0	2	0	1	0	0	0	0	2	0	2	0	8	0	0	0	1	100	0	0	0	0	0	0	0	14	3	26	7	0	0	0	0	0
Shrine	"holyshrine for monastery,catacombs,jail"	260	HL	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	16	16	0	0	0	0	0	0	128	128	128	128	128	128	128	128	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-80	0	2	0	1	3	77	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	3	77	0	0	2	2	1	0	0	0	0	0	310
a trap	spikes for tombs floortrap	261	A7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	30	1	0	0	0	0	0	256	256	128	128	128	128	128	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	-15	5	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-80	0	2	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	0	0	0	0	11	3	24	0	0	0	0	0	0
Shrine	act 1 cathedral	262	s0	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	15	15	1	1	0	0	0	0	160	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	77	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	3	77	0	0	2	2	1	0	0	0	0	0	310
Shrine	act 1 jail	263	jb	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	15	15	1	1	0	0	0	0	160	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	3	77	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	3	77	0	0	2	2	1	0	0	0	0	0	310
Shrine	act 1 jail	264	jd	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	11	11	1	1	0	0	0	0	160	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	1	264	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	1	264	0	0	2	2	1	0	0	0	0	0	310
Shrine	act 1 jail	265	jf	0	1	0	0	0	0	0	0	0	0	3	3	0	0	0	0	11	11	1	1	0	0	0	0	160	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	-235	0	2	0	1	2	264	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	2	264	0	0	2	2	1	0	0	0	0	0	310
goo pile	goo pile for sand maggot lair	266	GP	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	10	1	0	0	0	0	0	0	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	2	0	0	1	0	100	0	0	0	18	0	0	0	14	3	27	0	0	0	0	0	0
bank	bank	267	b6	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	256	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-40	0	2	0	1	1	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	1	0	0	0	32	3	0	0	0	0	0	0	319
wirt's body	wirt's body	268	BP	1	1	0	0	0	0	0	0	0	15	1	1	0	0	0	0	1	1	1	0	0	0	0	0	256	256	256	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	-60	0	2	0	1	18	0	0	0	0	0	0	0	1	0	0	1	0	100	1	0	0	18	0	0	0	33	3	0	0	1	0	2	0	0
dummy	gold placeholder	269	1g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	255	255	255	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-70	0	2	0	0	0	0	0	0	0	0	0	0	15	0	0	1	0	100	1	0	0	0	0	0	0	14	3	28	0	0	0	0	0	0
